STORE,UPC,WEEK,MOVE,QTY,PRICE,SALE,PROFIT,OK
50,3828112271,127,0,1,0,,0,1
50,3828112277,127,10,1,1.59,,48.43,1
50,3828112289,127,8,1,2.29,,54.5,1
50,3828112409,127,0,1,0,,0,1
50,4400000516,127,23,1,2.79,B,27.6,1
50,4400000527,127,25,2,5,B,25.56,1
50,4400000551,127,35,1,2.99,,30,1
50,4400000655,127,1,1,3.25,,27.35,1
50,4400000720,127,15,1,3.25,,27.35,1
50,4400003721,127,6,1,2.49,,25.98,1
50,4400003732,127,2,1,2.99,,30,1
50,4400004713,127,8,2,5,B,25.56,1
50,7974600016,127,7,1,1.89,,30.37,1
75,1470001100,127,10,1,1.69,,26.04,1
75,1470001110,127,8,1,2.59,,26.02,1
75,3010016584,127,8,1,3.05,,27.44,1
75,3010021196,127,7,1,3.05,,27.44,1
75,3828112263,127,0,1,0,,0,1
75,3828112267,127,0,1,0,,0,1
75,3828112271,127,0,1,0,,0,1
75,3828112277,127,22,1,1.69,,51.48,1
75,3828112289,127,2,1,2.39,,56.4,1
75,3828112409,127,0,1,0,,0,1
75,4400000516,127,12,1,2.79,B,27.6,1
75,4400000527,127,19,2,5,B,25.56,1
75,4400000551,127,11,1,2.99,,30,1
75,4400000655,127,2,1,3.25,,27.35,1
75,4400000720,127,9,1,3.25,,27.35,1
75,4400003721,127,8,1,2.49,,25.98,1
75,4400003732,127,3,1,2.99,,30,1
75,4400004713,127,15,2,5,B,25.56,1
75,7974600016,127,9,1,1.89,,30.37,1
100,1470001100,127,19,1,1.69,,26.03,1
100,1470001110,127,30,1,2.59,,26.02,1
100,3010016584,127,7,1,3.05,,27.44,1
100,3010021196,127,32,1,3.05,,27.44,1
100,3828112263,127,0,1,0,,0,1
100,3828112267,127,0,1,0,,0,1
100,3828112271,127,0,1,0,,0,1
100,3828112277,127,12,1,1.69,,53.66,1
100,3828112289,127,12,1,2.39,,53.13,1
100,3828112409,127,0,1,0,,0,1
100,4400000516,127,31,1,2.79,B,27.59,1
100,4400000527,127,44,1,2.5,B,25.56,1
100,4400000551,127,56,1,2.99,,30,1
100,4400000655,127,5,1,3.25,,27.35,1
100,4400000720,127,16,1,3.25,,27.35,1
100,4400003721,127,22,1,2.49,,25.98,1
100,4400003732,127,10,1,2.99,,30,1
100,4400004713,127,16,1,2.5,B,25.56,1
100,7974600016,127,14,1,1.89,,30.37,1
2,1470001100,128,14,1,1.69,,26.03,1
2,1470001110,128,16,1,2.59,,26.02,1
2,3010016584,128,2,1,3.05,,27.44,1
2,3010021196,128,23,1,3.01,,27.87,1
2,3828112263,128,8,1,0.99,,43.33,1
2,3828112267,128,0,1,0,,0,1
2,3828112271,128,7,1,0.99,,43.33,1
2,3828112277,128,16,1,1.69,,52.13,1
2,3828112289,128,2,1,2.39,,46.23,1
2,3828112409,128,0,1,0,,0,1
2,4400000516,128,20,1,2.82,B,28.36,1
2,4400000527,128,29,1,2.59,B,28.14,1
2,4400000551,128,258,1,2.99,,30,1
2,4400000655,128,8,1,3.18,,30.47,1
2,4400000720,128,26,1,3.2,,30.84,1
2,4400003721,128,10,1,2.46,,28.98,1
2,4400003732,128,54,1,2.99,,30,1
2,4400004713,128,27,1,2.57,B,27.58,1
2,7974600016,128,14,1,1.89,,30.37,1
12,1470001100,128,16,1,1.69,,26.04,1
12,1470001110,128,13,1,2.59,,26.02,1
12,3010016584,128,12,1,3.05,,27.44,1
12,3010021196,128,24,1,3.05,,27.44,1
12,3828112263,128,1,1,1.09,,53.12,1
12,3828112267,128,0,1,0,,0,1
12,3828112271,128,1,1,1.09,,53.12,1
12,3828112277,128,12,1,1.69,,52.13,1
12,3828112289,128,12,1,2.39,,52.47,1
12,3828112409,128,2,1,1.09,,53.12,1
12,4400000516,128,19,1,2.81,B,28.11,1
12,4400000527,128,28,2,5,B,25.56,1
12,4400000551,128,186,1,2.99,C,30,1
12,4400000655,128,1,1,3.25,,27.35,1
12,4400000720,128,18,1,3.25,,27.35,1
12,4400003721,128,13,1,2.49,,25.98,1
12,4400003732,128,17,1,2.99,C,30,1
12,4400004713,128,20,2,5,B,25.56,1
12,7974600016,128,31,1,1.89,,30.37,1
50,1470001100,128,17,1,1.69,,26.04,1
50,1470001110,128,9,1,2.59,,26.02,1
50,3010016584,128,8,1,3.05,,27.44,1
50,3010021196,128,36,1,3.05,,27.44,1
50,3828112263,128,0,1,0,,0,1
50,3828112271,128,0,1,0,,0,1
50,3828112277,128,10,1,1.59,,49.12,1
50,3828112289,128,2,1,2.29,,50.39,1
50,3828112409,128,0,1,0,,0,1
50,4400000516,128,16,1,2.81,B,28.11,1
50,4400000527,128,9,2,5,B,25.56,1
50,4400000551,128,257,1,2.99,C,30,1
50,4400000655,128,1,1,3.25,,27.35,1
50,4400000720,128,15,1,3.25,,27.35,1
50,4400003721,128,12,1,2.49,,25.98,1
50,4400003732,128,3,1,2.99,C,30,1
50,4400004713,128,9,2,5,B,25.56,1
50,7974600016,128,5,1,1.89,,30.37,1
75,1470001100,128,15,1,1.69,,26.04,1
75,1470001110,128,5,1,2.59,,26.02,1
75,3010016584,128,4,1,3.05,,27.44,1
75,3010021196,128,3,1,3.05,,27.44,1
75,3828112263,128,0,1,0,,0,1
75,3828112267,128,12,1,1.09,,57.06,1
75,3828112271,128,0,1,0,,0,1
75,3828112277,128,11,1,1.69,,52.13,1
75,3828112289,128,2,1,2.39,,52.47,1
75,3828112409,128,10,1,1.09,,53.12,1
75,4400000516,128,19,1,2.81,B,28.11,1
75,4400000527,128,33,2,5,B,25.56,1
75,4400000551,128,88,1,2.99,C,30,1
75,4400000655,128,5,1,3.25,,27.35,1
75,4400000720,128,10,1,3.25,,27.35,1
75,4400003721,128,16,1,2.49,,25.98,1
75,4400003732,128,32,1,2.99,C,30,1
75,4400004713,128,14,2,5,B,25.56,1
75,7974600016,128,4,1,1.89,,30.37,1
100,1470001100,128,18,1,1.69,,26.03,1
100,1470001110,128,24,1,2.59,,26.02,1
100,3010016584,128,12,1,3.02,,28.04,1
100,3010021196,128,23,1,3.01,,28.03,1
100,3828112263,128,0,1,0,,0,1
100,3828112267,128,0,1,0,,0,1
100,3828112271,128,0,1,0,,0,1
100,3828112277,128,24,1,1.64,,50.67,1
100,3828112289,128,2,1,2.39,,46.15,1
100,3828112409,128,0,1,0,,0,1
100,4400000516,128,18,1,2.82,B,28.36,1
100,4400000527,128,15,1,2.59,B,28.14,1
100,4400000551,128,373,1,2.99,,30,1
100,4400000655,128,4,1,3.12,,32.01,1
100,4400000720,128,24,1,3.17,,30.88,1
100,4400003721,128,25,1,2.46,,27.43,1
100,4400003732,128,27,1,2.99,,30,1
100,4400004713,128,13,1,2.52,B,26.15,1
100,7974600016,128,17,1,1.89,,30.37,1
2,1470001100,129,8,1,1.69,,26.03,1
2,1470001110,129,21,1,2.44,,27.82,1
2,3010016584,129,7,1,2.93,B,28.56,1
2,3010021196,129,26,1,2.93,B,28.56,1
2,3828112263,129,43,1,0.99,,43.33,1
2,3828112267,129,25,1,0.99,,45.35,1
2,3828112271,129,20,1,0.99,,43.33,1
2,3828112277,129,26,1,1.69,,52.54,1
2,3828112289,129,2,1,2.39,,46.56,1
2,3828112409,129,6,1,0.99,,43.33,1
2,4400000516,129,20,1,2.93,,29.01,1
2,4400000527,129,21,1,2.84,,30.03,1
2,4400000551,129,62,1,2.99,,27.69,1
2,4400000655,129,6,1,2.99,B,29.06,1
2,4400000720,129,50,1,2.99,B,29.06,1
2,4400003721,129,19,1,2.37,B,27.29,1
2,4400003732,129,17,1,2.99,,28.36,1
2,4400004713,129,19,1,2.84,,31.09,1
2,7974600016,129,12,1,1.89,,30.37,1
12,1470001100,129,22,1,1.69,,26.04,1
12,1470001110,129,14,1,2.59,,26.02,1
12,3010016584,129,15,1,2.93,B,28.57,1
12,3010021196,129,34,1,2.93,B,28.57,1
12,3828112263,129,38,1,0.99,,43.33,1
12,3828112267,129,6,1,0.99,,45.35,1
12,3828112271,129,24,1,0.99,,43.33,1
12,3828112277,129,14,1,1.69,,52.43,1
12,3828112289,129,14,1,2.39,,46.28,1
12,3828112409,129,22,1,0.99,,43.33,1
12,4400000516,129,15,1,2.93,,31.06,1
12,4400000527,129,22,1,2.84,,34.47,1
12,4400000551,129,29,1,2.99,C,30,1
12,4400000655,129,0,1,0,,0,1
12,4400000720,129,36,1,2.99,,29.06,1
12,4400003721,129,18,1,2.37,,27.3,1
12,4400003732,129,3,1,2.99,,30,1
12,4400004713,129,28,1,2.84,,34.47,1
12,7974600016,129,6,1,1.89,,30.37,1
50,1470001100,129,8,1,1.69,,26.04,1
50,1470001110,129,11,1,2.59,,26.02,1
50,3010016584,129,6,1,2.93,B,28.57,1
50,3010021196,129,36,1,2.93,B,28.57,1
50,3828112263,129,8,1,0.99,,43.33,1
50,3828112271,129,5,1,0.99,,43.33,1
50,3828112277,129,7,1,1.59,,49.43,1
50,3828112289,129,11,1,2.29,,43.93,1
50,3828112409,129,8,1,0.99,,43.33,1
50,4400000516,129,16,1,2.93,,31.06,1
50,4400000527,129,18,1,2.84,,34.47,1
50,4400000551,129,30,1,2.99,C,30,1
50,4400000655,129,9,1,2.99,,29.06,1
50,4400000720,129,28,1,2.99,,29.06,1
50,4400003721,129,8,1,2.37,,27.3,1
50,4400003732,129,2,1,2.99,,30,1
50,4400004713,129,10,1,2.84,,34.47,1
50,7974600016,129,6,1,1.89,,30.37,1
75,1470001100,129,4,1,1.69,,26.04,1
75,1470001110,129,7,1,2.59,,26.02,1
75,3010016584,129,0,1,0,,0,1
75,3010021196,129,0,1,0,,0,1
75,3828112263,129,2,1,0.99,,43.33,1
75,3828112267,129,13,1,0.99,,45.35,1
75,3828112271,129,3,1,0.99,,43.33,1
75,3828112277,129,11,1,1.69,,52.43,1
75,3828112289,129,3,1,2.39,,46.28,1
75,3828112409,129,20,1,0.99,,43.33,1
75,4400000516,129,6,1,2.93,,31.06,1
75,4400000527,129,9,1,2.84,,34.47,1
75,4400000551,129,18,1,2.99,C,30,1
75,4400000655,129,6,1,2.99,,29.06,1
75,4400000720,129,17,1,2.99,,29.06,1
75,4400003721,129,15,1,2.37,,27.3,1
75,4400003732,129,8,1,2.99,,30,1
75,4400004713,129,4,1,2.84,,34.47,1
75,7974600016,129,5,1,1.89,,30.37,1
100,1470001100,129,17,1,1.69,,26.03,1
100,1470001110,129,7,1,2.59,,27.41,1
100,3010016584,129,7,1,2.93,B,28.56,1
100,3010021196,129,13,1,2.93,B,28.56,1
100,3828112263,129,7,1,0.99,,43.33,1
100,3828112267,129,6,1,0.99,,45.35,1
100,3828112271,129,7,1,0.99,,43.33,1
100,3828112277,129,19,1,1.59,,49.49,1
100,3828112289,129,12,1,2.29,,44.06,1
100,3828112409,129,14,1,0.99,,43.33,1
100,4400000516,129,17,1,2.93,,28.19,1
100,4400000527,129,27,1,2.84,,30.77,1
100,4400000551,129,166,1,2.99,,27.92,1
100,4400000655,129,7,1,2.99,B,29.06,1
100,4400000720,129,55,1,2.99,B,29.06,1
100,4400003721,129,34,1,2.37,B,27.29,1
100,4400003732,129,5,1,2.99,,26.78,1
100,4400004713,129,7,1,2.84,,29.36,1
100,7974600016,129,13,1,1.89,,30.37,1
2,1470001100,130,9,1,1.69,,26.03,1
2,1470001110,130,14,1,2.26,B,26.28,1
2,3010016584,130,14,1,2.93,B,28.56,1
2,3010021196,130,15,1,2.93,B,28.56,1
2,3828112263,130,21,1,0.99,,37.37,1
2,3828112267,130,14,1,0.99,,37.17,1
2,3828112271,130,34,1,0.99,,36.26,1
2,3828112277,130,19,1,1.69,,52.07,1
2,3828112289,130,1,1,2.19,,39.4,1
2,3828112409,130,9,1,0.99,,37.37,1
2,4400000516,130,22,1,2.93,,26.96,1
2,4400000527,130,20,1,2.84,,27.28,1
2,4400000551,130,28,1,2.99,,25.98,1
2,4400000655,130,4,1,3.25,,34.73,1
2,4400000720,130,34,1,3.25,,34.73,1
2,4400003721,130,14,1,2.37,B,27.29,1
2,4400003732,130,8,1,2.99,,25.98,1
2,4400004713,130,20,1,2.84,,27.28,1
2,7974600016,130,10,1,1.89,,30.37,1
12,1470001100,130,19,1,1.69,,26.04,1
12,1470001110,130,12,1,2.34,B,28.8,1
12,3010016584,130,18,1,2.93,,28.57,1
12,3010021196,130,21,1,2.93,,28.57,1
12,3828112263,130,18,1,0.99,,43.33,1
12,3828112267,130,17,1,0.99,,45.35,1
12,3828112271,130,24,1,0.99,,43.33,1
12,3828112277,130,15,1,1.69,,52.66,1
12,3828112289,130,9,1,2.39,,46.82,1
12,3828112409,130,31,1,0.99,,43.33,1
12,4400000516,130,20,1,2.93,,26.96,1
12,4400000527,130,22,1,2.84,,27.29,1
12,4400000551,130,33,1,2.99,,25.99,1
12,4400000655,130,6,1,3.25,,34.74,1
12,4400000720,130,24,1,3.25,,34.74,1
12,4400003721,130,17,1,2.37,B,27.3,1
12,4400003732,130,2,1,2.99,,25.99,1
12,4400004713,130,15,1,2.84,,27.29,1
12,7974600016,130,21,1,1.89,,30.37,1
50,1470001100,130,3,1,1.69,,26.04,1
50,1470001110,130,9,1,2.34,B,28.8,1
50,3010016584,130,5,1,2.93,,28.57,1
50,3010021196,130,21,1,2.93,,28.57,1
50,3828112263,130,7,1,0.99,,43.33,1
50,3828112271,130,5,1,0.99,,43.33,1
50,3828112277,130,11,1,1.59,,49.69,1
50,3828112289,130,8,1,2.29,,44.5,1
50,3828112409,130,4,1,0.99,,43.33,1
50,4400000516,130,8,1,2.93,,26.96,1
50,4400000527,130,13,1,2.84,,27.29,1
50,4400000551,130,38,1,2.99,,25.99,1
50,4400000655,130,3,1,3.25,,34.74,1
50,4400000720,130,14,1,3.25,,34.74,1
50,4400003721,130,17,1,2.37,B,27.3,1
50,4400003732,130,0,1,0,,0,1
50,4400004713,130,8,1,2.84,,27.29,1
50,7974600016,130,11,1,1.89,,30.37,1
75,1470001100,130,5,1,1.69,,26.04,1
75,1470001110,130,8,1,2.34,B,28.8,1
75,3010016584,130,3,1,2.93,,28.57,1
75,3010021196,130,4,1,2.93,,28.57,1
75,3828112263,130,4,1,0.99,,43.33,1
75,3828112267,130,9,1,0.99,,45.35,1
75,3828112271,130,7,1,0.99,,43.33,1
75,3828112277,130,10,1,1.69,,52.66,1
75,3828112289,130,6,1,2.39,,46.82,1
75,3828112409,130,16,1,0.99,,43.33,1
75,4400000516,130,10,1,2.93,,26.96,1
75,4400000527,130,22,1,2.84,,27.29,1
75,4400000551,130,14,1,2.99,,25.99,1
75,4400000655,130,1,1,3.25,,34.74,1
75,4400000720,130,6,1,3.25,,34.74,1
75,4400003721,130,13,1,2.37,B,27.3,1
75,4400003732,130,9,1,2.99,,25.99,1
75,4400004713,130,14,1,2.84,,27.29,1
75,7974600016,130,10,1,1.89,,30.37,1
100,1470001100,130,14,1,1.69,,26.03,1
100,1470001110,130,27,1,2.29,B,27.24,1
100,3010016584,130,23,1,3.01,B,30.46,1
100,3010021196,130,22,1,2.94,B,28.8,1
100,3828112263,130,11,1,0.99,,37.37,1
100,3828112267,130,25,1,0.99,,37.17,1
100,3828112271,130,15,1,0.99,,36.26,1
100,3828112277,130,18,1,1.59,,49.18,1
100,3828112289,130,13,1,2.08,,36,1
100,3828112409,130,7,1,0.99,,37.37,1
100,4400000516,130,18,1,2.93,,26.96,1
100,4400000527,130,17,1,2.84,,27.28,1
100,4400000551,130,61,1,2.99,,25.98,1
100,4400000655,130,2,1,3.25,,34.73,1
100,4400000720,130,30,1,3.25,,34.73,1
100,4400003721,130,29,1,2.37,B,27.29,1
100,4400003732,130,14,1,2.99,,25.98,1
100,4400004713,130,7,1,2.84,,27.28,1
100,7974600016,130,16,1,1.89,,30.37,1
2,1470001100,131,7,1,1.69,,26.03,1
2,1470001110,131,19,1,2.19,B,23.92,1
2,3010016584,131,13,1,2.29,S,8.6,1
2,3010021196,131,35,1,2.29,S,8.6,1
2,3828112263,131,4,1,0.99,,35.55,1
2,3828112267,131,7,1,0.99,,34.94,1
2,3828112271,131,7,1,0.99,,34.44,1
2,3828112277,131,21,1,1.48,,46.48,1
2,3828112289,131,2,1,2.19,,40.36,1
2,3828112409,131,8,1,0.99,,35.55,1
2,4400000516,131,25,1,2.93,,26.96,1
2,4400000527,131,19,1,2.84,,27.28,1
2,4400000551,131,27,1,2.99,,25.98,1
2,4400000655,131,17,1,2.22,,4.45,1
2,4400000720,131,53,1,2.02,,5,1
2,4400003721,131,20,1,2.4,B,28.2,1
2,4400003732,131,9,1,2.99,,25.98,1
2,4400004713,131,19,1,2.84,,27.28,1
2,7974600016,131,10,1,1.89,,30.37,1
12,1470001100,131,14,1,1.69,,26.04,1
12,1470001110,131,12,1,2.19,B,23.93,1
12,3010016584,131,101,1,2.29,S,8.6,1
12,3010021196,131,67,1,2.29,,8.6,1
12,3828112263,131,85,1,0.99,,37.37,1
12,3828112267,131,117,1,0.99,,37.17,1
12,3828112271,131,131,1,0.99,,36.26,1
12,3828112277,131,20,1,1.69,,52.43,1
12,3828112289,131,5,1,2.19,,39.41,1
12,3828112409,131,126,1,0.99,,37.37,1
12,4400000516,131,19,1,2.93,,26.96,1
12,4400000527,131,18,1,2.84,,27.29,1
12,4400000551,131,26,1,2.99,,25.99,1
12,4400000655,131,5,1,3.25,,34.74,1
12,4400000720,131,32,1,3.25,,34.74,1
12,4400003721,131,19,1,2.37,B,27.3,1
12,4400003732,131,9,1,2.99,,25.99,1
12,4400004713,131,19,1,2.84,,27.29,1
12,7974600016,131,27,1,1.89,,30.37,1
50,1470001100,131,7,1,1.69,,26.04,1
50,1470001110,131,7,1,2.19,B,23.93,1
50,3010016584,131,11,1,2.29,S,8.6,1
50,3010021196,131,56,1,2.29,,8.6,1
50,3828112263,131,5,1,0.99,,37.37,1
50,3828112271,131,6,1,0.99,,36.26,1
50,3828112277,131,10,1,1.59,,49.43,1
50,3828112289,131,8,1,1.99,,33.32,1
50,3828112409,131,6,1,0.99,,37.37,1
50,4400000516,131,14,1,2.93,,26.96,1
50,4400000527,131,9,1,2.84,,27.29,1
50,4400000551,131,25,1,2.99,,25.99,1
50,4400000655,131,11,1,3.25,,34.74,1
50,4400000720,131,37,1,3.25,,34.74,1
50,4400003721,131,8,1,2.37,B,27.3,1
50,4400003732,131,5,1,2.99,,25.99,1
50,4400004713,131,8,1,2.84,,27.29,1
50,7974600016,131,5,1,1.89,,30.37,1
75,1470001100,131,8,1,1.69,,26.04,1
75,1470001110,131,12,1,2.19,B,23.93,1
75,3010016584,131,17,1,2.29,S,8.6,1
75,3010021196,131,8,1,2.29,,8.6,1
75,3828112263,131,9,1,0.99,,37.37,1
75,3828112267,131,8,1,0.99,,37.17,1
75,3828112271,131,9,1,0.99,,36.26,1
75,3828112277,131,18,1,1.69,,52.43,1
75,3828112289,131,5,1,2.19,,39.41,1
75,3828112409,131,11,1,0.99,,37.37,1
75,4400000516,131,10,1,2.93,,26.96,1
75,4400000527,131,21,1,2.84,,27.29,1
75,4400000551,131,20,1,2.99,,25.99,1
75,4400000655,131,6,1,3.25,,34.74,1
75,4400000720,131,35,1,3.25,,34.74,1
75,4400003721,131,20,1,2.37,B,27.3,1
75,4400003732,131,9,1,2.99,,25.99,1
75,4400004713,131,8,1,2.84,,27.29,1
75,7974600016,131,15,1,1.89,,30.37,1
100,1470001100,131,11,1,1.69,,26.03,1
100,1470001110,131,34,1,2.19,B,23.92,1
100,3010016584,131,157,1,2.29,S,8.6,1
100,3010021196,131,57,1,2.29,S,8.6,1
100,3828112263,131,18,1,0.99,,35.55,1
100,3828112267,131,14,1,0.99,,34.94,1
100,3828112271,131,1,1,0.99,,34.44,1
100,3828112277,131,16,1,1.51,,46.75,1
100,3828112289,131,8,1,1.99,,33.91,1
100,3828112409,131,4,1,0.99,,35.55,1
100,4400000516,131,21,1,2.93,,26.96,1
100,4400000527,131,15,1,2.84,,27.28,1
100,4400000551,131,45,1,2.99,,25.98,1
100,4400000655,131,4,1,2.46,,13.78,1
100,4400000720,131,67,1,2.04,,3.97,1
100,4400003721,131,24,1,2.38,B,27.6,1
100,4400003732,131,6,1,2.99,,25.98,1
100,4400004713,131,11,1,2.84,,27.28,1
100,7974600016,131,11,1,1.89,,30.37,1
2,1470001100,132,7,1,1.69,,26.03,1
2,1470001110,132,15,1,2.48,B,32.82,1
2,3010016584,132,8,1,3.05,,31.37,1
2,3010021196,132,9,1,3.05,,31.37,1
2,3828112263,132,7,1,0.99,,35.55,1
2,3828112267,132,6,1,0.99,,34.94,1
2,3828112271,132,8,1,0.99,,34.44,1
2,3828112277,132,52,1,1.33,B,41.27,1
2,3828112289,132,6,1,2.19,,41.32,1
2,3828112409,132,11,1,0.99,,35.55,1
2,4400000516,132,16,1,2.93,,26.96,1
2,4400000527,132,25,1,2.76,,30.39,1
2,4400000551,132,25,1,2.95,,29.05,1
2,4400000655,132,94,1,1.66,B,27.77,1
2,4400000720,132,419,1,1.66,B,27.77,1
2,4400003721,132,17,1,2.49,,30.8,1
2,4400003732,132,13,1,2.94,,31.8,1
2,4400004713,132,17,1,2.79,,31.07,1
2,7974600016,132,22,1,1.89,,30.37,1
12,1470001100,132,16,1,1.69,,26.04,1
12,1470001110,132,6,1,2.19,B,23.93,1
12,3010016584,132,7,1,3.05,S,31.38,1
12,3010021196,132,11,1,3.05,S,31.38,1
12,3828112263,132,88,1,0.99,,35.56,1
12,3828112267,132,65,1,0.99,,34.95,1
12,3828112271,132,78,1,0.99,,34.44,1
12,3828112277,132,18,3,4,B,41.28,1
12,3828112289,132,10,1,2.19,,41.32,1
12,3828112409,132,95,1,0.99,,35.56,1
12,4400000516,132,8,1,2.93,,26.96,1
12,4400000527,132,17,1,2.84,,27.29,1
12,4400000551,132,39,1,2.99,,25.99,1
12,4400000655,132,76,3,5,B,27.77,1
12,4400000720,132,299,3,5,B,27.77,1
12,4400003721,132,25,1,2.49,B,30.8,1
12,4400003732,132,8,1,2.99,,25.99,1
12,4400004713,132,17,1,2.84,,27.29,1
12,7974600016,132,22,1,1.89,,30.37,1
50,1470001100,132,5,1,1.69,,26.04,1
50,1470001110,132,11,1,2.19,B,23.93,1
50,3010016584,132,4,1,3.05,S,31.38,1
50,3010021196,132,20,1,3.05,S,31.38,1
50,3828112263,132,2,1,0.99,,35.56,1
50,3828112271,132,8,1,0.99,,34.44,1
50,3828112277,132,20,3,4,B,41.28,1
50,3828112289,132,14,1,1.99,,35.43,1
50,3828112409,132,0,1,0,,0,1
50,4400000516,132,11,1,2.93,,26.96,1
50,4400000527,132,17,1,2.84,,27.29,1
50,4400000551,132,41,1,2.99,,25.99,1
50,4400000655,132,56,3,5,B,27.77,1
50,4400000720,132,173,3,5,B,27.77,1
50,4400003721,132,7,1,2.49,B,30.8,1
50,4400003732,132,1,1,2.99,,25.99,1
50,4400004713,132,9,1,2.84,,27.29,1
50,7974600016,132,11,1,1.89,,30.37,1
75,1470001100,132,7,1,1.69,,26.04,1
75,1470001110,132,7,1,2.19,B,23.93,1
75,3010016584,132,2,1,3.05,S,31.38,1
75,3010021196,132,2,1,3.05,S,31.38,1
75,3828112263,132,8,1,0.99,,35.56,1
75,3828112267,132,10,1,0.99,,34.95,1
75,3828112271,132,11,1,0.99,,34.44,1
75,3828112277,132,15,3,4,B,41.28,1
75,3828112289,132,8,1,2.19,,41.32,1
75,3828112409,132,8,1,0.99,,35.56,1
75,4400000516,132,8,1,2.93,,26.96,1
75,4400000527,132,15,1,2.84,,27.29,1
75,4400000551,132,19,1,2.99,,25.99,1
75,4400000655,132,42,3,5,B,27.77,1
75,4400000720,132,229,3,5,B,27.77,1
75,4400003721,132,14,1,2.49,B,30.8,1
75,4400003732,132,3,1,2.99,,25.99,1
75,4400004713,132,9,1,2.84,,27.29,1
75,7974600016,132,13,1,1.89,,30.37,1
100,1470001100,132,17,1,1.69,,26.03,1
100,1470001110,132,33,1,2.27,B,26.6,1
100,3010016584,132,15,1,3.05,,31.37,1
100,3010021196,132,14,1,3.05,,31.37,1
100,3828112263,132,30,1,0.99,,35.55,1
100,3828112267,132,25,1,0.99,,34.94,1
100,3828112271,132,12,1,0.99,,34.44,1
100,3828112277,132,36,1,1.33,B,41.27,1
100,3828112289,132,1,1,1.99,,35.42,1
100,3828112409,132,9,1,0.99,,35.55,1
100,4400000516,132,34,1,2.93,,26.96,1
100,4400000527,132,24,1,2.8,,30.89,1
100,4400000551,132,63,1,2.91,,30.17,1
100,4400000655,132,25,1,1.66,B,27.77,1
100,4400000720,132,289,1,1.66,B,27.77,1
100,4400003721,132,26,1,2.49,,30.8,1
100,4400003732,132,14,1,2.9,,29.62,1
100,4400004713,132,15,1,2.8,,30.25,1
100,7974600016,132,18,1,1.89,,30.37,1
2,1470001100,133,13,1,1.69,,26.03,1
2,1470001110,133,18,1,2.59,,35.67,1
2,3010016584,133,6,1,3.05,,29.4,1
2,3010021196,133,8,1,3.05,,27.93,1
2,3828112263,133,12,1,0.99,,35.55,1
2,3828112267,133,7,1,0.99,,31.91,1
2,3828112271,133,6,1,0.99,,34.44,1
2,3828112277,133,27,1,1.52,B,48.94,1
2,3828112289,133,3,1,2.19,,33.88,1
2,3828112409,133,7,1,0.99,,35.55,1
2,4400000516,133,17,1,2.93,,26.96,1
2,4400000527,133,29,1,2.6,B,29.8,1
2,4400000551,133,33,1,2.69,B,28.88,1
2,4400000655,133,13,1,2.03,B,8.07,1
2,4400000720,133,223,1,1.72,B,23.31,1
2,4400003721,133,10,1,2.49,,27.91,1
2,4400003732,133,13,1,2.69,B,28.88,1
2,4400004713,133,23,1,2.6,B,29.8,1
2,7974600016,133,23,1,1.89,,30.37,1
12,1470001100,133,16,1,1.69,,26.04,1
12,1470001110,133,17,1,2.59,,35.68,1
12,3010016584,133,7,1,3.05,,31.38,1
12,3010021196,133,1,1,3.05,,31.38,1
12,3828112263,133,115,1,0.99,,35.56,1
12,3828112267,133,118,1,0.99,,34.95,1
12,3828112271,133,114,1,0.99,,34.44,1
12,3828112277,133,22,3,4,B,41.28,1
12,3828112289,133,9,1,2.19,,41.32,1
12,3828112409,133,79,1,0.99,,35.56,1
12,4400000516,133,18,1,2.93,,26.96,1
12,4400000527,133,22,1,2.6,B,29.81,1
12,4400000551,133,52,1,2.69,B,28.88,1
12,4400000655,133,7,3,5,,27.77,1
12,4400000720,133,65,3,5,B,27.77,1
12,4400003721,133,16,1,2.49,,30.8,1
12,4400003732,133,6,1,2.69,B,28.88,1
12,4400004713,133,21,1,2.6,B,29.81,1
12,7974600016,133,15,1,1.89,,30.37,1
50,1470001100,133,9,1,1.69,,26.04,1
50,1470001110,133,11,1,2.59,,35.68,1
50,3010016584,133,6,1,3.05,,31.38,1
50,3010021196,133,21,1,3.05,,31.38,1
50,3828112263,133,9,1,0.99,,35.56,1
50,3828112267,133,0,1,0,,0,1
50,3828112271,133,12,1,0.99,,34.44,1
50,3828112277,133,19,3,4,B,41.28,1
50,3828112289,133,5,1,1.99,,35.43,1
50,3828112409,133,9,1,0.99,,35.56,1
50,4400000516,133,14,1,2.93,,26.96,1
50,4400000527,133,15,1,2.6,B,29.81,1
50,4400000551,133,41,1,2.69,B,28.88,1
50,4400000655,133,13,3,5,,27.77,1
50,4400000720,133,46,3,5,B,27.77,1
50,4400003721,133,16,1,2.49,,30.8,1
50,4400003732,133,8,1,2.69,B,28.88,1
50,4400004713,133,12,1,2.6,B,29.81,1
50,7974600016,133,10,1,1.89,,30.37,1
75,1470001100,133,4,1,1.69,,26.03,1
75,1470001110,133,7,1,2.59,,35.68,1
75,3010016584,133,2,1,3.05,,31.38,1
75,3010021196,133,4,1,3.05,,31.38,1
75,3828112263,133,2,1,0.99,,35.55,1
75,3828112267,133,6,1,0.99,,31.91,1
75,3828112271,133,6,1,0.99,,34.44,1
